nohup: ignoring input
[PIPELINE] 日志文件: logs/pipeline_20251126_022003.log
[PIPELINE] 检测到已有 tasks.pkl，跳过预处理。
[PIPELINE] 运行 MCTS 搜索 (配置: config/mysql_exp.yaml)
Ignore done task ids: []
Saving config to results/mysql_exp/config.json
There are 1 tasks to solve
Solving tasks (sequential):   0%|          | 0/1 [00:00<?, ?it/s]2025-11-26 02:20:04,706 | INFO | Logger initialized. File: logs/run_20251126_022004.log
2025-11-26 02:20:04,706 | INFO | Solve start task_id=0 max_rollout=24
2025-11-26 02:41:26,735 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=18.48s n=5
2025-11-26 02:42:10,202 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=42.83s n=5
2025-11-26 02:42:31,048 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=20.26s n=5
2025-11-26 02:42:33,701 | INFO | Simulation reached terminal depth=6
2025-11-26 02:42:33,701 | INFO | Backpropagate start final_sql="WITH launch_dates AS (SELECT '消灭战' AS mode_name, '20230804' AS launch_date UNION ALL SELECT '幻想混战', '20241115' UNION ALL SELECT '荒野传说', '20240903' UNION ALL SELECT '策略载具', '20241010' UNION ALL SELECT
2025-11-26 02:42:33,701 | INFO | Backpropagate done reward=0
2025-11-26 02:42:33,701 | INFO | Rollout task=0 step=3/24
2025-11-26 02:42:35,493 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=1.77s n=3
2025-11-26 02:42:41,551 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=1.46s n=3
2025-11-26 02:42:55,653 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=7.54s n=5
2025-11-26 02:43:13,328 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=16.72s n=5
2025-11-26 02:43:20,725 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=6.39s n=2
2025-11-26 02:43:39,427 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=18.30s n=2
2025-11-26 02:43:48,828 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=8.74s n=1
2025-11-26 02:43:52,593 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=3.55s n=1
2025-11-26 02:44:03,965 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=11.16s n=1
2025-11-26 02:44:05,826 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=1.65s n=3
2025-11-26 02:45:15,324 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=61.66s n=5
2025-11-26 02:46:00,881 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=44.54s n=4
2025-11-26 02:46:59,817 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=58.09s n=2
2025-11-26 02:47:31,097 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=28.69s n=5
2025-11-26 02:47:46,371 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=14.28s n=3
2025-11-26 02:47:50,961 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=3.96s n=2
2025-11-26 02:48:03,498 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=12.13s n=1
2025-11-26 02:48:32,990 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=29.27s n=1
2025-11-26 02:48:50,640 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=13.25s n=5
2025-11-26 02:49:00,194 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=8.97s n=4
2025-11-26 02:49:08,927 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=8.69s n=3
2025-11-26 02:49:15,272 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=6.31s n=2
2025-11-26 02:49:30,892 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=15.59s n=2
2025-11-26 02:49:36,541 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=5.41s n=1
2025-11-26 02:49:41,680 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=5.11s n=1
2025-11-26 02:49:48,123 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=6.41s n=1
2025-11-26 02:49:50,167 | INFO | Simulation reached terminal depth=6
2025-11-26 02:49:50,167 | INFO | Backpropagate start final_sql="WITH first_week_players AS (SELECT vplayerid, modename, submodename, dtstatdate AS first_play_date FROM dws_jordass_mode_roundrecord_di WHERE (modename = '组队竞技' AND submodename LIKE '%消灭战模式%') OR (mo
2025-11-26 02:49:50,167 | INFO | Backpropagate done reward=1.0
2025-11-26 02:49:50,167 | INFO | Rollout task=0 step=4/24
2025-11-26 02:49:56,241 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=6.05s n=3
2025-11-26 02:50:15,381 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=12.38s n=3
2025-11-26 02:51:52,344 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=87.35s n=5
2025-11-26 02:53:03,611 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=70.42s n=5
2025-11-26 02:53:35,544 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=30.95s n=3
2025-11-26 02:54:23,660 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=47.51s n=3
2025-11-26 02:55:08,063 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=44.00s n=3
2025-11-26 02:55:28,786 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=20.09s n=2
2025-11-26 02:55:36,950 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=7.79s n=3
2025-11-26 02:57:09,350 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=82.48s n=5
2025-11-26 02:57:53,746 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=43.59s n=4
2025-11-26 02:58:15,757 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=21.20s n=1
2025-11-26 02:58:40,062 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=24.09s n=1
2025-11-26 02:58:50,900 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=10.63s n=1
2025-11-26 02:59:19,473 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=28.38s n=1
2025-11-26 03:00:16,420 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=56.74s n=1
2025-11-26 03:01:07,271 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=50.83s n=1
2025-11-26 03:01:25,103 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=17.61s n=1
2025-11-26 03:01:56,383 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=31.06s n=1
2025-11-26 03:02:07,969 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=11.56s n=1
2025-11-26 03:02:39,942 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=29.34s n=5
2025-11-26 03:03:06,491 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=25.64s n=5
2025-11-26 03:03:27,747 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=20.27s n=5
2025-11-26 03:03:50,158 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=21.48s n=5
2025-11-26 03:04:14,212 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=18.03s n=5
2025-11-26 03:04:31,620 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=16.44s n=5
2025-11-26 03:04:47,028 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=14.47s n=5
2025-11-26 03:04:59,295 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=11.32s n=4
2025-11-26 03:05:00,034 | INFO | Simulation reached terminal depth=5
2025-11-26 03:05:00,034 | INFO | Backpropagate start final_sql="WITH mode_launch_dates AS (SELECT '广域战场' AS gamemode, '20240723' AS launch_date UNION ALL SELECT '消灭战', '20230804' UNION ALL SELECT '幻想混战', '20241115' UNION ALL SELECT '荒野传说', '20240903' UNION ALL SE
2025-11-26 03:05:00,035 | INFO | Backpropagate done reward=0
2025-11-26 03:05:00,035 | INFO | Rollout task=0 step=5/24
2025-11-26 03:05:08,552 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=8.50s n=3
2025-11-26 03:05:21,290 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=4.70s n=3
2025-11-26 03:05:49,996 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=20.19s n=3
2025-11-26 03:06:44,477 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=42.41s n=5
2025-11-26 03:07:22,804 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=37.36s n=4
2025-11-26 03:08:04,284 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=40.93s n=4
2025-11-26 03:08:48,293 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=43.45s n=4
2025-11-26 03:09:16,708 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=27.65s n=3
2025-11-26 03:09:20,355 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=3.19s n=3
2025-11-26 03:09:41,057 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=10.99s n=3
2025-11-26 03:10:23,281 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=29.74s n=5
2025-11-26 03:11:05,654 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=40.81s n=5
2025-11-26 03:11:31,620 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=24.98s n=5
2025-11-26 03:12:27,352 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=54.81s n=5
2025-11-26 03:12:29,355 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=1.25s n=3
2025-11-26 03:13:06,954 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=24.32s n=5
2025-11-26 03:13:28,359 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=20.47s n=5
2025-11-26 03:13:48,757 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=19.38s n=5
2025-11-26 03:14:14,710 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=24.98s n=5
2025-11-26 03:14:33,148 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=13.55s n=5
2025-11-26 03:14:53,971 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=19.88s n=5
2025-11-26 03:15:13,214 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=18.49s n=5
2025-11-26 03:15:26,033 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=11.83s n=5
2025-11-26 03:15:45,800 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=11.84s n=5
2025-11-26 03:15:55,094 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=8.29s n=3
2025-11-26 03:16:05,845 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=10.33s n=3
2025-11-26 03:16:12,306 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=5.87s n=2
2025-11-26 03:16:19,999 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=7.29s n=2
2025-11-26 03:16:22,051 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=1.64s n=1
2025-11-26 03:16:27,474 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=5.40s n=1
2025-11-26 03:16:27,671 | INFO | Simulation reached terminal depth=6
2025-11-26 03:16:27,671 | INFO | Backpropagate start final_sql="WITH firstlaunchdates AS (SELECT `modename`, `startdate` FROM `dim_jordass_imode_leyuan_nf`), firsttimeparticipants AS (SELECT fl.`modename`, fl.`startdate`, p.`vplayerid`, MIN(p.`dteventtime`) AS fi
2025-11-26 03:16:27,671 | INFO | Backpropagate done reward=0
2025-11-26 03:16:27,671 | INFO | Rollout task=0 step=6/24
2025-11-26 03:16:28,786 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=1.09s n=3
2025-11-26 03:16:40,703 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=0.87s n=3
2025-11-26 03:17:07,492 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=11.72s n=5
2025-11-26 03:17:27,370 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=18.79s n=4
2025-11-26 03:17:42,691 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=14.51s n=3
2025-11-26 03:17:46,818 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=3.50s n=1
2025-11-26 03:17:49,087 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=2.04s n=1
2025-11-26 03:17:52,241 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=2.96s n=1
2025-11-26 03:17:55,994 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=3.56s n=1
2025-11-26 03:17:59,083 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=2.85s n=1
2025-11-26 03:18:02,807 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=3.52s n=1
2025-11-26 03:18:06,777 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=3.77s n=1
2025-11-26 03:18:07,842 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=0.84s n=3
2025-11-26 03:18:45,882 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=22.32s n=5
2025-11-26 03:19:20,407 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=33.45s n=4
2025-11-26 03:19:36,471 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=14.71s n=2
2025-11-26 03:19:48,675 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=7.52s n=5
2025-11-26 03:19:56,131 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=6.40s n=1
2025-11-26 03:20:16,183 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=11.15s n=5
2025-11-26 03:20:16,411 | INFO | Simulation reached terminal depth=5
2025-11-26 03:20:16,411 | INFO | Backpropagate start final_sql="WITH firstplaydates AS (SELECT vplayerid, modename, submodename, MIN(dtstatdate) AS first_play_date FROM dws_jordass_mode_roundrecord_di WHERE (modename = '休闲模式' AND submodename = '广域战场模式') OR (moden
2025-11-26 03:20:16,411 | INFO | Backpropagate done reward=0.4
2025-11-26 03:20:16,411 | INFO | Rollout task=0 step=7/24
2025-11-26 03:20:19,479 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=3.04s n=3
2025-11-26 03:20:45,115 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=12.22s n=3
2025-11-26 03:21:42,879 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=39.10s n=5
2025-11-26 03:22:23,831 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=39.99s n=4
2025-11-26 03:22:51,603 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=26.95s n=2
2025-11-26 03:23:04,684 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=12.66s n=1
2025-11-26 03:23:22,292 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=17.38s n=1
2025-11-26 03:23:32,308 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=9.78s n=1
2025-11-26 03:23:54,995 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=22.46s n=1
2025-11-26 03:24:07,012 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=11.78s n=3
2025-11-26 03:24:59,285 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=33.97s n=5
2025-11-26 03:25:18,964 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=18.85s n=2
2025-11-26 03:25:45,448 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=20.92s n=5
2025-11-26 03:25:53,221 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=6.69s n=1
2025-11-26 03:26:23,568 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=19.98s n=5
2025-11-26 03:26:46,526 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=21.88s n=5
2025-11-26 03:27:01,738 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=14.09s n=4
2025-11-26 03:27:13,992 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=11.37s n=2
2025-11-26 03:27:14,244 | INFO | Simulation reached terminal depth=5
2025-11-26 03:27:14,244 | INFO | Backpropagate start final_sql="WITH firstplaydates AS (SELECT CASE WHEN `submodename` = '广域战场模式' THEN '广域战场' WHEN `modename` = '组队竞技' AND `submodename` LIKE '%消灭战模式%' THEN '消灭战' WHEN `modename` = '创意创作间' AND `submodename` = '幻想混战'
2025-11-26 03:27:14,244 | INFO | Backpropagate done reward=0.4
2025-11-26 03:27:14,244 | INFO | Rollout task=0 step=8/24
2025-11-26 03:27:15,309 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=1.04s n=3
2025-11-26 03:27:31,159 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=0.66s n=3
2025-11-26 03:28:04,642 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=13.53s n=5
2025-11-26 03:28:21,395 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=15.75s n=4
2025-11-26 03:28:45,637 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=23.42s n=3
2025-11-26 03:28:54,690 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=8.46s n=2
2025-11-26 03:28:58,113 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=3.04s n=2
2025-11-26 03:28:59,138 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=0.79s n=3
2025-11-26 03:29:36,868 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=16.92s n=5
2025-11-26 03:29:49,968 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=12.08s n=4
2025-11-26 03:30:10,270 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=19.45s n=4
2025-11-26 03:30:36,678 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=25.55s n=2
2025-11-26 03:30:53,984 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=16.87s n=2
2025-11-26 03:31:24,257 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=18.15s n=5
2025-11-26 03:31:39,998 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=14.72s n=5
2025-11-26 03:31:59,024 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=18.23s n=5
2025-11-26 03:32:17,935 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=18.05s n=5
2025-11-26 03:32:24,607 | INFO | Simulation reached terminal depth=5
2025-11-26 03:32:24,608 | INFO | Backpropagate start final_sql="WITH mode_launch_dates AS (SELECT '广域战场' AS mode_name, '20240723' AS launch_date UNION ALL SELECT '消灭战', '20230804' UNION ALL SELECT '幻想混战', '20241115' UNION ALL SELECT '荒野传说', '20240903' UNION ALL S
2025-11-26 03:32:24,608 | INFO | Backpropagate done reward=0
2025-11-26 03:32:24,608 | INFO | Rollout task=0 step=9/24
2025-11-26 03:32:33,318 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=8.69s n=3
2025-11-26 03:32:55,876 | INFO | LLM SDK success model=Qwen3-Coder-30B-A3B-Instruct latency=6.01s n=3
2025-11-26 03:33:19,575 | WARNING | LLM SDK error attempt=1: Error code: 400 - {'error': {'message': "'max_tokens' or 'max_completion_tokens' is too large: 4096. This model's maximum context length is 32768 tokens and your request has 28783 input tokens (4096 > 32768 - 28783). None", 'type': 'BadRequestError', 'param': None, 'code': 400}}
